screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
clock,8:30 AM,elder_combo_mid,co_present,"[287.3, 465.6]",287,465,108,376,448,553,1,1,1,bracket,tree,62,normalized
clock,Sun Sat,elder_combo_mid,co_present,"[234.4, 729.1]",234,729,108,679,363,779,1,1,1,bracket,tree,62,normalized
clock,9:00 AM,elder_combo_mid,co_present,"[277.6, 891.6]",277,891,108,803,466,980,1,1,1,bracket,tree,62,normalized
clock,World Clock,elder_combo_mid,co_present,"[324.0, 2152.1]",324,2152,216,2130,432,2174,1,1,1,bracket,tree,59,normalized
clock,Timers,elder_combo_mid,co_present,"[540.0, 2152.1]",540,2152,477,2130,603,2174,1,1,1,bracket,tree,58,normalized
clock,Stopwatch,elder_combo_mid,co_present,"[756.0, 2152.1]",756,2152,658,2130,854,2174,1,1,1,bracket,tree,59,normalized
clock,Bedtime,elder_combo_mid,co_present,"[972.0, 2152.1]",972,2152,894,2130,1049,2174,1,1,1,bracket,tree,59,normalized
clock,Mon-Fri,colorblind_deuteranomaly,co_present,"[175.0, 253.0]",175,253,95,221,266,283,1,1,1,bracket,tree,62,normalized
clock,8:30 AM,colorblind_deuteranomaly,co_present,"[251.6, 381.7]",251,381,95,304,393,459,1,1,1,bracket,tree,62,normalized
clock,Sun Sat,colorblind_deuteranomaly,co_present,"[177.1, 601.3]",177,601,95,570,256,632,1,1,1,bracket,tree,62,normalized
clock,9:00 AM,colorblind_deuteranomaly,co_present,"[244.1, 730.1]",244,730,95,653,408,808,1,1,1,bracket,tree,62,normalized
clock,World Clock,colorblind_deuteranomaly,co_present,"[324.0, 2179.1]",324,2179,221,2162,426,2202,1,1,1,bracket,tree,59,normalized
clock,Timers,colorblind_deuteranomaly,co_present,"[540.0, 2181.3]",540,2181,482,2162,596,2202,1,1,1,bracket,tree,57,normalized
clock,Stopwatch,colorblind_deuteranomaly,co_present,"[756.0, 2181.3]",756,2181,666,2162,845,2202,1,1,1,bracket,tree,59,normalized
clock,Bedtime,colorblind_deuteranomaly,co_present,"[972.0, 2181.3]",972,2181,900,2162,1042,2202,1,1,1,bracket,tree,59,normalized
contacts,All contacts,baseline,co_present,"[241.9, 250.7]",241,250,142,226,342,279,1,1,1,bracket,tree,66,normalized
contacts,Your info,baseline,co_present,"[284.0, 408.3]",284,408,221,389,346,431,1,1,1,bracket,tree,68,normalized
contacts,Andres,baseline,co_present,"[292.7, 459.3]",292,459,221,431,365,494,1,1,1,bracket,tree,67,normalized
contacts,No contacts yet,baseline,co_present,"[540.0, 1482.3]",540,1482,317,1446,763,1530,1,1,1,bracket,tree,68,normalized
contacts,Contacts,baseline,co_present,"[179.3, 2183.5]",179,2183,110,2161,248,2203,1,1,1,bracket,tree,65,normalized
contacts,Highlights,baseline,co_present,"[540.0, 2181.3]",540,2181,463,2161,616,2203,1,1,1,bracket,tree,63,normalized
contacts,Organize,baseline,co_present,"[899.6, 2181.3]",899,2181,831,2161,968,2203,1,1,1,bracket,tree,65,normalized
contacts,All contacts,elder_text_heavy,co_present,"[274.3, 253.0]",274,253,142,214,436,291,1,1,1,bracket,tree,66,normalized
contacts,Your info,elder_text_heavy,co_present,"[297.0, 421.6]",297,421,221,389,400,448,1,1,1,bracket,tree,68,normalized
contacts,Andres,elder_text_heavy,co_present,"[299.2, 483.7]",299,483,221,448,412,534,1,1,1,bracket,tree,68,normalized
contacts,No contacts yet,elder_text_heavy,co_present,"[540.0, 1495.6]",540,1495,289,1453,792,1549,1,1,1,bracket,tree,68,normalized
contacts,Contacts,elder_text_heavy,co_present,"[180.4, 2174.6]",180,2174,84,2147,275,2203,1,1,1,bracket,tree,65,normalized
contacts,Highlights,elder_text_heavy,co_present,"[540.0, 2174.6]",540,2174,434,2147,646,2203,1,1,1,bracket,tree,63,normalized
contacts,Organize,elder_text_heavy,co_present,"[899.6, 2174.6]",899,2174,805,2147,994,2203,1,1,1,bracket,tree,65,normalized
contacts,All contacts,elder_zoom_heavy,co_present,"[277.6, 287.7]",277,287,162,258,394,318,1,1,1,bracket,tree,66,normalized
contacts,Your info,elder_zoom_heavy,co_present,"[299.2, 465.6]",299,465,252,444,396,492,1,1,1,bracket,tree,68,normalized
contacts,Andres,elder_zoom_heavy,co_present,"[332.6, 529.2]",332,529,252,492,415,564,1,1,1,bracket,tree,67,normalized
contacts,No contacts yet,elder_zoom_heavy,co_present,"[540.0, 1530.6]",540,1530,284,1482,796,1578,1,1,1,bracket,tree,68,normalized
contacts,Contacts,elder_zoom_heavy,co_present,"[180.4, 2154.3]",180,2154,101,2130,258,2178,1,1,1,bracket,tree,65,normalized
contacts,Highlights,elder_zoom_heavy,co_present,"[540.0, 2154.3]",540,2154,452,2130,627,2178,1,1,1,bracket,tree,64,normalized
contacts,Organize,elder_zoom_heavy,co_present,"[899.6, 2154.3]",899,2154,822,2130,977,2178,1,1,1,bracket,tree,65,normalized
contacts,All contacts,elder_combo_max,co_present,"[352.1, 309.1]",352,309,176,260,584,366,1,1,1,bracket,tree,66,normalized
contacts,Your info,elder_combo_max,co_present,"[370.4, 520.3]",370,520,273,483,523,567,1,1,1,bracket,tree,68,normalized
contacts,Andres,elder_combo_max,co_present,"[405.0, 627.0]",405,627,273,567,538,684,1,1,1,bracket,tree,68,normalized
contacts,No contacts yet,elder_combo_max,co_present,"[540.0, 1580.5]",540,1580,199,1516,881,1645,1,1,1,bracket,tree,68,normalized
contacts,Contacts,elder_combo_max,co_present,"[180.4, 2118.2]",180,2118,46,2079,314,2157,1,1,1,bracket,tree,65,normalized
contacts,Highlights,elder_combo_max,co_present,"[540.0, 2118.2]",540,2118,390,2079,690,2157,1,1,1,bracket,tree,64,normalized
contacts,Organize,elder_combo_max,co_present,"[899.6, 2118.2]",899,2118,766,2079,1033,2157,1,1,1,bracket,tree,65,normalized
contacts,All contacts,elder_combo_mid,co_present,"[330.5, 287.7]",330,287,162,241,527,336,1,1,1,bracket,tree,66,normalized
contacts,Your info,elder_combo_mid,co_present,"[335.9, 474.3]",335,474,252,444,470,516,1,1,1,bracket,tree,68,normalized
contacts,Andres,elder_combo_mid,co_present,"[370.4, 557.8]",370,557,252,516,486,620,1,1,1,bracket,tree,68,normalized
contacts,No contacts yet,elder_combo_mid,co_present,"[540.0, 1548.2]",540,1548,242,1493,839,1605,1,1,1,bracket,tree,68,normalized
contacts,Contacts,elder_combo_mid,co_present,"[180.4, 2143.3]",180,2143,63,2111,297,2178,1,1,1,bracket,tree,65,normalized
contacts,Highlights,elder_combo_mid,co_present,"[540.0, 2145.5]",540,2145,409,2111,671,2178,1,1,1,bracket,tree,64,normalized
contacts,Organize,elder_combo_mid,co_present,"[899.6, 2143.3]",899,2143,784,2111,1016,2178,1,1,1,bracket,tree,65,normalized
contacts,All contacts,colorblind_deuteranomaly,co_present,"[240.8, 253.0]",240,253,142,226,342,279,1,1,1,bracket,tree,66,normalized
contacts,Your info,colorblind_deuteranomaly,co_present,"[281.9, 408.3]",281,408,221,389,346,431,1,1,1,bracket,tree,68,normalized
contacts,Andres,colorblind_deuteranomaly,co_present,"[275.4, 461.6]",275,461,221,431,365,494,1,1,1,bracket,tree,67,normalized
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[540.0, 1486.7]",540,1486,317,1446,763,1530,1,1,1,bracket,tree,68,normalized
contacts,Contacts,colorblind_deuteranomaly,co_present,"[179.3, 2181.3]",179,2181,110,2161,248,2203,1,1,1,bracket,tree,65,normalized
contacts,Highlights,colorblind_deuteranomaly,co_present,"[540.0, 2181.3]",540,2181,463,2161,616,2203,1,1,1,bracket,tree,63,normalized
contacts,Organize,colorblind_deuteranomaly,co_present,"[899.6, 2181.3]",899,2181,831,2161,968,2203,1,1,1,bracket,tree,65,normalized
dialer,Phone Number,baseline,co_present,"[582.1, 985.2]",582,985,147,900,933,1044,1,1,1,bracket,tree,89,normalized
dialer,1,baseline,co_present,"[186.8, 1149.4]",186,1149,169,1093,203,1197,1,1,1,bracket,tree,92,normalized
dialer,2,baseline,co_present,"[540.0, 1147.2]",540,1147,518,1097,561,1201,1,1,1,bracket,tree,91,normalized
dialer,ABC,baseline,co_present,"[540.0, 1222.7]",540,1222,505,1201,574,1245,1,1,1,bracket,tree,92,normalized
dialer,3,baseline,co_present,"[892.1, 1149.4]",892,1149,870,1097,914,1201,1,1,1,bracket,tree,92,normalized
dialer,DEF,baseline,co_present,"[892.1, 1222.7]",892,1222,861,1201,924,1245,1,1,1,bracket,tree,93,normalized
dialer,4,baseline,co_present,"[186.8, 1340.3]",186,1340,163,1288,210,1392,1,1,1,bracket,tree,92,normalized
dialer,GHI,baseline,co_present,"[185.8, 1413.5]",185,1413,157,1392,216,1436,1,1,1,bracket,tree,93,normalized
dialer,5,baseline,co_present,"[540.0, 1340.3]",540,1340,516,1288,562,1392,1,1,1,bracket,tree,91,normalized
dialer,JKL,baseline,co_present,"[540.0, 1413.5]",540,1413,510,1392,569,1436,1,1,1,bracket,tree,89,normalized
dialer,6,baseline,co_present,"[892.1, 1340.3]",892,1340,869,1288,915,1392,1,1,1,bracket,tree,92,normalized
dialer,MNO,baseline,co_present,"[893.2, 1413.5]",893,1413,852,1392,933,1436,1,1,1,bracket,tree,93,normalized
dialer,7,baseline,co_present,"[186.8, 1531.1]",186,1531,166,1480,208,1584,1,1,1,bracket,tree,92,normalized
dialer,PQRS,baseline,co_present,"[186.8, 1606.6]",186,1606,142,1584,232,1628,1,1,1,bracket,tree,93,normalized
dialer,8,baseline,co_present,"[538.9, 1531.1]",538,1531,517,1480,562,1584,1,1,1,bracket,tree,83,normalized
dialer,TUV,baseline,co_present,"[540.0, 1606.6]",540,1606,507,1584,573,1628,1,1,1,bracket,tree,92,normalized
dialer,9,baseline,co_present,"[892.1, 1531.1]",892,1531,869,1480,915,1584,1,1,1,bracket,tree,92,normalized
dialer,WXYZ,baseline,co_present,"[892.1, 1606.6]",892,1606,846,1584,939,1628,1,1,1,bracket,tree,93,normalized
dialer,∗,baseline,co_present,"[186.8, 1746.4]",186,1746,168,1668,206,1780,1,1,1,bracket,tree,93,normalized
dialer,0,baseline,co_present,"[540.0, 1724.2]",540,1724,512,1672,567,1776,1,1,1,bracket,tree,91,normalized
dialer,+,baseline,co_present,"[540.0, 1797.4]",540,1797,529,1776,549,1820,1,1,1,bracket,tree,92,normalized
dialer,#,baseline,co_present,"[893.2, 1746.4]",893,1746,865,1672,921,1776,1,1,1,bracket,tree,93,normalized
dialer,Call,baseline,co_present,"[581.0, 1941.6]",581,1941,414,1871,666,2018,1,1,1,bracket,tree,94,normalized
dialer,Home,baseline,co_present,"[180.4, 2179.1]",180,2179,135,2161,224,2203,1,1,1,bracket,tree,92,normalized
dialer,Keypad,baseline,co_present,"[540.0, 2181.3]",540,2181,481,2161,597,2203,1,1,1,bracket,tree,90,normalized
dialer,Voicemail,baseline,co_present,"[899.6, 2181.3]",899,2181,826,2161,972,2203,1,1,1,bracket,tree,92,normalized
dialer,Phone Number,elder_text_heavy,co_present,"[455.8, 426.0]",455,426,147,886,933,1030,0,1,0,bracket,tree,89,normalized
dialer,1,elder_text_heavy,co_present,"[186.8, 1156.1]",186,1156,169,1079,203,1183,1,1,1,bracket,tree,92,normalized
dialer,2,elder_text_heavy,co_present,"[540.0, 1133.9]",540,1133,518,1083,561,1187,1,1,1,bracket,tree,91,normalized
dialer,ABC,elder_text_heavy,co_present,"[540.0, 1209.4]",540,1209,505,1187,574,1231,1,1,1,bracket,tree,92,normalized
dialer,3,elder_text_heavy,co_present,"[893.2, 1136.1]",893,1136,870,1083,914,1187,1,1,1,bracket,tree,92,normalized
dialer,DEF,elder_text_heavy,co_present,"[892.1, 1209.4]",892,1209,861,1187,924,1231,1,1,1,bracket,tree,93,normalized
dialer,4,elder_text_heavy,co_present,"[186.8, 1327.0]",186,1327,163,1274,210,1378,1,1,1,bracket,tree,92,normalized
dialer,GHI,elder_text_heavy,co_present,"[186.8, 1400.2]",186,1400,157,1378,216,1422,1,1,1,bracket,tree,93,normalized
dialer,5,elder_text_heavy,co_present,"[540.0, 1327.0]",540,1327,516,1274,562,1378,1,1,1,bracket,tree,91,normalized
dialer,JKL,elder_text_heavy,co_present,"[540.0, 1400.2]",540,1400,510,1378,569,1422,1,1,1,bracket,tree,89,normalized
dialer,6,elder_text_heavy,co_present,"[892.1, 1327.0]",892,1327,869,1274,915,1378,1,1,1,bracket,tree,92,normalized
dialer,MNO,elder_text_heavy,co_present,"[893.2, 1400.2]",893,1400,852,1378,933,1422,1,1,1,bracket,tree,93,normalized
dialer,7,elder_text_heavy,co_present,"[186.8, 1517.8]",186,1517,166,1466,208,1570,1,1,1,bracket,tree,92,normalized
dialer,PQRS,elder_text_heavy,co_present,"[186.8, 1591.0]",186,1591,142,1570,232,1614,1,1,1,bracket,tree,93,normalized
dialer,8,elder_text_heavy,co_present,"[540.0, 1517.8]",540,1517,517,1466,562,1570,1,1,1,bracket,tree,83,normalized
dialer,TUV,elder_text_heavy,co_present,"[540.0, 1591.0]",540,1591,507,1570,573,1614,1,1,1,bracket,tree,92,normalized
dialer,9,elder_text_heavy,co_present,"[892.1, 1517.8]",892,1517,869,1466,915,1570,1,1,1,bracket,tree,92,normalized
dialer,WXYZ,elder_text_heavy,co_present,"[892.1, 1591.0]",892,1591,846,1570,939,1614,1,1,1,bracket,tree,93,normalized
dialer,∗,elder_text_heavy,co_present,"[186.8, 1733.0]",186,1733,168,1654,206,1766,1,1,1,bracket,tree,93,normalized
dialer,0,elder_text_heavy,co_present,"[540.0, 1710.8]",540,1710,512,1658,567,1762,1,1,1,bracket,tree,91,normalized
dialer,+,elder_text_heavy,co_present,"[540.0, 1784.1]",540,1784,529,1762,549,1806,1,1,1,bracket,tree,92,normalized
dialer,#,elder_text_heavy,co_present,"[893.2, 1733.0]",893,1733,865,1658,921,1762,1,1,1,bracket,tree,93,normalized
dialer,Call,elder_text_heavy,co_present,"[582.1, 1926.1]",582,1926,400,1857,681,2004,1,1,1,bracket,tree,94,normalized
dialer,Home,elder_text_heavy,co_present,"[180.4, 2174.6]",180,2174,118,2147,241,2203,1,1,1,bracket,tree,92,normalized
dialer,Keypad,elder_text_heavy,co_present,"[540.0, 2174.6]",540,2174,461,2147,618,2203,1,1,1,bracket,tree,90,normalized
dialer,Voicemail,elder_text_heavy,co_present,"[899.6, 2174.6]",899,2174,800,2147,1000,2203,1,1,1,bracket,tree,92,normalized
dialer,Phone Number,elder_zoom_heavy,co_present,"[540.0, 344.8]",540,344,168,690,912,855,0,1,0,bracket,tree,93,normalized
dialer,1,elder_zoom_heavy,co_present,"[187.9, 975.0]",187,975,168,911,207,1029,1,1,1,bracket,tree,93,normalized
dialer,2,elder_zoom_heavy,co_present,"[540.0, 970.6]",540,970,514,916,564,1034,1,1,1,bracket,tree,88,normalized
dialer,ABC,elder_zoom_heavy,co_present,"[540.0, 1058.5]",540,1058,500,1034,579,1085,1,1,1,bracket,tree,95,normalized
dialer,3,elder_zoom_heavy,co_present,"[892.1, 975.0]",892,975,866,916,916,1034,1,1,1,bracket,tree,93,normalized
dialer,DEF,elder_zoom_heavy,co_present,"[891.0, 1058.5]",891,1058,855,1034,928,1085,1,1,1,bracket,tree,95,normalized
dialer,4,elder_zoom_heavy,co_present,"[186.8, 1194.6]",186,1194,160,1135,214,1253,1,1,1,bracket,tree,93,normalized
dialer,GHI,elder_zoom_heavy,co_present,"[187.9, 1278.1]",187,1278,154,1253,221,1304,1,1,1,bracket,tree,95,normalized
dialer,5,elder_zoom_heavy,co_present,"[538.9, 1194.6]",538,1194,514,1135,566,1253,1,1,1,bracket,tree,92,normalized
dialer,JKL,elder_zoom_heavy,co_present,"[540.0, 1278.1]",540,1278,506,1253,574,1304,1,1,1,bracket,tree,92,normalized
dialer,6,elder_zoom_heavy,co_present,"[891.0, 1194.6]",891,1194,865,1135,918,1253,1,1,1,bracket,tree,93,normalized
dialer,MNO,elder_zoom_heavy,co_present,"[892.1, 1278.1]",892,1278,845,1253,938,1304,1,1,1,bracket,tree,95,normalized
dialer,7,elder_zoom_heavy,co_present,"[187.9, 1412.0]",187,1412,163,1354,211,1472,1,1,1,bracket,tree,93,normalized
dialer,PQRS,elder_zoom_heavy,co_present,"[187.9, 1497.7]",187,1497,136,1472,239,1523,1,1,1,bracket,tree,95,normalized
dialer,8,elder_zoom_heavy,co_present,"[540.0, 1412.0]",540,1412,514,1354,565,1472,1,1,1,bracket,tree,87,normalized
dialer,TUV,elder_zoom_heavy,co_present,"[540.0, 1497.7]",540,1497,502,1472,577,1523,1,1,1,bracket,tree,95,normalized
dialer,9,elder_zoom_heavy,co_present,"[891.0, 1412.0]",891,1412,865,1354,918,1472,1,1,1,bracket,tree,93,normalized
dialer,WXYZ,elder_zoom_heavy,co_present,"[892.1, 1497.7]",892,1497,839,1472,945,1523,1,1,1,bracket,tree,95,normalized
dialer,∗,elder_zoom_heavy,co_present,"[187.9, 1658.0]",187,1658,166,1568,209,1696,1,1,1,bracket,tree,93,normalized
dialer,0,elder_zoom_heavy,co_present,"[540.0, 1631.6]",540,1631,508,1573,571,1691,1,1,1,bracket,tree,92,normalized
dialer,+,elder_zoom_heavy,co_present,"[540.0, 1717.3]",540,1717,528,1691,551,1742,1,1,1,bracket,tree,95,normalized
dialer,#,elder_zoom_heavy,co_present,"[892.1, 1658.0]",892,1658,860,1573,924,1691,1,1,1,bracket,tree,93,normalized
dialer,Call,elder_zoom_heavy,co_present,"[540.0, 1879.8]",540,1879,396,1800,684,1968,1,1,1,bracket,tree,94,normalized
dialer,Home,elder_zoom_heavy,co_present,"[180.4, 2154.3]",180,2154,129,2130,230,2178,1,1,1,bracket,tree,92,normalized
dialer,Keypad,elder_zoom_heavy,co_present,"[540.0, 2154.3]",540,2154,475,2130,605,2178,1,1,1,bracket,tree,91,normalized
dialer,Voicemail,elder_zoom_heavy,co_present,"[899.6, 2154.3]",899,2154,817,2130,982,2178,1,1,1,bracket,tree,92,normalized
dialer,Phone Number,elder_combo_max,co_present,"[540.0, 276.5]",540,276,182,518,898,697,0,1,0,bracket,tree,93,normalized
dialer,1,elder_combo_max,co_present,"[187.9, 827.3]",187,827,167,758,209,885,1,1,1,bracket,tree,93,normalized
dialer,2,elder_combo_max,co_present,"[540.0, 825.1]",540,825,513,764,566,891,1,1,1,bracket,tree,90,normalized
dialer,ABC,elder_combo_max,co_present,"[540.0, 918.7]",540,918,497,891,582,945,1,1,1,bracket,tree,93,normalized
dialer,3,elder_combo_max,co_present,"[889.9, 825.1]",889,825,863,764,917,891,1,1,1,bracket,tree,93,normalized
dialer,DEF,elder_combo_max,co_present,"[891.0, 918.7]",891,918,851,891,930,945,1,1,1,bracket,tree,95,normalized
dialer,4,elder_combo_max,co_present,"[187.9, 1064.6]",187,1064,159,1001,217,1128,1,1,1,bracket,tree,93,normalized
dialer,GHI,elder_combo_max,co_present,"[189.0, 1156.0]",189,1156,152,1128,225,1182,1,1,1,bracket,tree,95,normalized
dialer,5,elder_combo_max,co_present,"[538.9, 1064.6]",538,1064,511,1001,567,1128,1,1,1,bracket,tree,92,normalized
dialer,JKL,elder_combo_max,co_present,"[540.0, 1156.0]",540,1156,503,1128,575,1182,1,1,1,bracket,tree,95,normalized
dialer,6,elder_combo_max,co_present,"[891.0, 1064.6]",891,1064,862,1001,919,1128,1,1,1,bracket,tree,93,normalized
dialer,MNO,elder_combo_max,co_present,"[891.0, 1156.0]",891,1156,841,1128,940,1182,1,1,1,bracket,tree,95,normalized
dialer,7,elder_combo_max,co_present,"[187.9, 1301.8]",187,1301,162,1238,214,1365,1,1,1,bracket,tree,93,normalized
dialer,PQRS,elder_combo_max,co_present,"[187.9, 1391.1]",187,1391,133,1365,244,1419,1,1,1,bracket,tree,95,normalized
dialer,8,elder_combo_max,co_present,"[540.0, 1301.8]",540,1301,511,1238,566,1365,1,1,1,bracket,tree,87,normalized
dialer,TUV,elder_combo_max,co_present,"[540.0, 1391.1]",540,1391,499,1365,579,1419,1,1,1,bracket,tree,95,normalized
dialer,9,elder_combo_max,co_present,"[891.0, 1301.8]",891,1301,862,1238,919,1365,1,1,1,bracket,tree,93,normalized
dialer,WXYZ,elder_combo_max,co_present,"[891.0, 1391.1]",891,1391,834,1365,947,1419,1,1,1,bracket,tree,95,normalized
dialer,∗,elder_combo_max,co_present,"[189.0, 1565.3]",189,1565,165,1470,212,1608,1,1,1,bracket,tree,93,normalized
dialer,0,elder_combo_max,co_present,"[537.8, 1537.0]",537,1537,506,1475,573,1602,1,1,1,bracket,tree,92,normalized
dialer,+,elder_combo_max,co_present,"[540.0, 1628.4]",540,1628,527,1602,552,1656,1,1,1,bracket,tree,95,normalized
dialer,#,elder_combo_max,co_present,"[891.0, 1565.3]",891,1565,856,1475,925,1602,1,1,1,bracket,tree,93,normalized
dialer,Call,elder_combo_max,co_present,"[589.7, 1811.3]",589,1811,360,1721,720,1903,1,1,1,bracket,tree,94,normalized
dialer,Home,elder_combo_max,co_present,"```json {""box_2d"": [956, 85, 989, 248], ""text_content"": ""Home""} ```",956,85,93,2079,266,2157,0,1,0,loose,tree,92,unverified
dialer,Keypad,elder_combo_max,co_present,"[540.0, 2118.2]",540,2118,429,2079,651,2157,1,1,1,bracket,tree,91,normalized
dialer,Voicemail,elder_combo_max,co_present,"[899.6, 2118.2]",899,2118,757,2079,1042,2157,1,1,1,bracket,tree,92,normalized
dialer,Phone Number,elder_combo_mid,co_present,I cannot find the requested element.,-1,-1,168,671,912,836,0,1,0,failed,tree,93,unverified
dialer,1,elder_combo_mid,co_present,"[187.9, 955.3]",187,955,168,892,207,1010,1,1,1,bracket,tree,93,normalized
dialer,2,elder_combo_mid,co_present,"[540.0, 953.1]",540,953,514,897,564,1015,1,1,1,bracket,tree,88,normalized
dialer,ABC,elder_combo_mid,co_present,"[540.0, 1040.9]",540,1040,500,1015,579,1066,1,1,1,bracket,tree,93,normalized
dialer,3,elder_combo_mid,co_present,"[891.0, 955.3]",891,955,866,897,916,1015,1,1,1,bracket,tree,93,normalized
dialer,DEF,elder_combo_mid,co_present,"[892.1, 1040.9]",892,1040,855,1015,928,1066,1,1,1,bracket,tree,95,normalized
dialer,4,elder_combo_mid,co_present,"[187.9, 1174.9]",187,1174,160,1116,214,1234,1,1,1,bracket,tree,93,normalized
dialer,GHI,elder_combo_mid,co_present,"[187.9, 1260.5]",187,1260,154,1234,221,1285,1,1,1,bracket,tree,95,normalized
dialer,5,elder_combo_mid,co_present,"[540.0, 1174.9]",540,1174,514,1116,566,1234,1,1,1,bracket,tree,92,normalized
dialer,JKL,elder_combo_mid,co_present,"[540.0, 1260.5]",540,1260,506,1234,574,1285,1,1,1,bracket,tree,92,normalized
dialer,6,elder_combo_mid,co_present,"[891.0, 1174.9]",891,1174,865,1116,918,1234,1,1,1,bracket,tree,93,normalized
dialer,MNO,elder_combo_mid,co_present,"[891.0, 1260.5]",891,1260,845,1234,938,1285,1,1,1,bracket,tree,95,normalized
dialer,7,elder_combo_mid,co_present,"[186.8, 1394.5]",186,1394,163,1335,211,1453,1,1,1,bracket,tree,93,normalized
