screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
clock,Stopwatch,elder_zoom_heavy,co_present,"[755, 2148]",755,2148,666,2130,845,2170,1,1,1,bracket,vision,0,
clock,Bedtime,elder_zoom_heavy,co_present,"[970, 2149]",970,2149,901,2130,1043,2170,1,1,1,bracket,vision,0,
clock,Mon-Fri,elder_combo_max,co_present,"[268, 328]",268,328,117,273,419,386,1,1,1,bracket,vision,0,
clock,8:30 AM,elder_combo_max,co_present,"[309, 511]",309,511,117,412,495,609,1,1,1,bracket,vision,0,
clock,Sun Sat,elder_combo_max,co_present,"[259, 800]",259,800,117,746,403,859,1,1,1,bracket,vision,0,
clock,9:00 AM,elder_combo_max,co_present,"[319, 984]",319,984,117,885,513,1082,1,1,1,bracket,vision,0,
clock,World Clock,elder_combo_max,co_present,"[324, 2128]",324,2128,216,2106,432,2151,1,1,1,bracket,vision,0,
clock,Timers,elder_combo_max,co_present,"[540, 2128]",540,2128,476,2106,604,2151,1,1,1,bracket,vision,0,
clock,Stopwatch,elder_combo_max,co_present,"[755, 2128]",755,2128,654,2106,857,2151,1,1,1,bracket,vision,0,
clock,Bedtime,elder_combo_max,co_present,"[969, 2127]",969,2127,892,2106,1052,2151,1,1,1,bracket,vision,0,
clock,Mon-Fri,elder_combo_mid,co_present,"[244, 302]",244,302,108,252,378,352,1,1,1,bracket,vision,0,
clock,8:30 AM,elder_combo_mid,co_present,"[281, 464]",281,464,108,376,448,553,1,1,1,bracket,vision,0,
clock,Sun Sat,elder_combo_mid,co_present,"[233, 728]",233,728,108,679,363,779,1,1,1,bracket,vision,0,
clock,9:00 AM,elder_combo_mid,co_present,"[290, 891]",290,891,108,803,466,980,1,1,1,bracket,vision,0,
clock,World Clock,elder_combo_mid,co_present,"[323, 2153]",323,2153,216,2130,432,2174,1,1,1,bracket,vision,0,
clock,Timers,elder_combo_mid,co_present,"[540, 2153]",540,2153,477,2130,603,2174,1,1,1,bracket,vision,0,
clock,Stopwatch,elder_combo_mid,co_present,"[756, 2151]",756,2151,658,2130,854,2174,1,1,1,bracket,vision,0,
clock,Bedtime,elder_combo_mid,co_present,"[970, 2151]",970,2151,894,2130,1049,2174,1,1,1,bracket,vision,0,
clock,Mon-Fri,colorblind_deuteranomaly,co_present,"[179, 251]",179,251,95,221,266,283,1,1,1,bracket,vision,0,
clock,8:30 AM,colorblind_deuteranomaly,co_present,"[244, 383]",244,383,95,304,393,459,1,1,1,bracket,vision,0,
clock,Sun Sat,colorblind_deuteranomaly,co_present,"[174, 601]",174,601,95,570,256,632,1,1,1,bracket,vision,0,
clock,9:00 AM,colorblind_deuteranomaly,co_present,"[251, 731]",251,731,95,653,408,808,1,1,1,bracket,vision,0,
clock,World Clock,colorblind_deuteranomaly,co_present,"[323, 2182]",323,2182,221,2162,426,2202,1,1,1,bracket,vision,0,
clock,Timers,colorblind_deuteranomaly,co_present,"[540, 2182]",540,2182,482,2162,596,2202,1,1,1,bracket,vision,0,
clock,Stopwatch,colorblind_deuteranomaly,co_present,"[755, 2181]",755,2181,666,2162,845,2202,1,1,1,bracket,vision,0,
clock,Bedtime,colorblind_deuteranomaly,co_present,"[971, 2182]",971,2182,900,2162,1042,2202,1,1,1,bracket,vision,0,
contacts,All contacts,baseline,co_present,"[240, 251]",240,251,142,226,342,279,1,1,1,bracket,vision,0,
contacts,Your info,baseline,co_present,"[282, 409]",282,409,221,389,346,431,1,1,1,bracket,vision,0,
contacts,No contacts yet,baseline,co_present,"[540, 1489]",540,1489,317,1446,763,1530,1,1,1,bracket,vision,0,
contacts,Contacts,baseline,co_present,"[179, 2182]",179,2182,110,2161,248,2203,1,1,1,bracket,vision,0,
contacts,Highlights,baseline,co_present,"[539, 2182]",539,2182,463,2161,616,2203,1,1,1,bracket,vision,0,
contacts,Organize,baseline,co_present,"[899, 2183]",899,2183,831,2161,968,2203,1,1,1,bracket,vision,0,
contacts,All contacts,elder_text_heavy,co_present,"[286, 253]",286,253,142,214,436,291,1,1,1,bracket,vision,0,
contacts,Your info,elder_text_heavy,co_present,"[309, 418]",309,418,221,389,400,448,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_text_heavy,co_present,"[539, 1498]",539,1498,289,1453,792,1549,1,1,1,bracket,vision,0,
contacts,Contacts,elder_text_heavy,co_present,"[179, 2174]",179,2174,84,2147,275,2203,1,1,1,bracket,vision,0,
contacts,Highlights,elder_text_heavy,co_present,"[540, 2174]",540,2174,434,2147,646,2203,1,1,1,bracket,vision,0,
contacts,Organize,elder_text_heavy,co_present,"[899, 2175]",899,2175,805,2147,994,2203,1,1,1,bracket,vision,0,
contacts,All contacts,elder_zoom_heavy,co_present,"[277, 288]",277,288,162,258,394,318,1,1,1,bracket,vision,0,
contacts,Your info,elder_zoom_heavy,co_present,"[323, 468]",323,468,252,444,396,492,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_zoom_heavy,co_present,"[540, 1527]",540,1527,284,1482,796,1578,1,1,1,bracket,vision,0,
contacts,Contacts,elder_zoom_heavy,co_present,"[179, 2153]",179,2153,101,2130,258,2178,1,1,1,bracket,vision,0,
contacts,Highlights,elder_zoom_heavy,co_present,"[539, 2153]",539,2153,452,2130,627,2178,1,1,1,bracket,vision,0,
contacts,Organize,elder_zoom_heavy,co_present,"[899, 2153]",899,2153,822,2130,977,2178,1,1,1,bracket,vision,0,
contacts,All contacts,elder_combo_max,co_present,"[377, 313]",377,313,176,260,584,366,1,1,1,bracket,vision,0,
contacts,Your info,elder_combo_max,co_present,"[398, 524]",398,524,273,483,523,567,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_combo_max,co_present,"[540, 1581]",540,1581,199,1516,881,1645,1,1,1,bracket,vision,0,
contacts,Contacts,elder_combo_max,co_present,"[180, 2117]",180,2117,46,2079,314,2157,1,1,1,bracket,vision,0,
contacts,Highlights,elder_combo_max,co_present,"[540, 2118]",540,2118,390,2079,690,2157,1,1,1,bracket,vision,0,
contacts,Organize,elder_combo_max,co_present,"[899, 2117]",899,2117,766,2079,1033,2157,1,1,1,bracket,vision,0,
contacts,All contacts,elder_combo_mid,co_present,"[343, 289]",343,289,162,241,527,336,1,1,1,bracket,vision,0,
contacts,Your info,elder_combo_mid,co_present,"[360, 480]",360,480,252,444,470,516,1,1,1,bracket,vision,0,
contacts,No contacts yet,elder_combo_mid,co_present,"[540, 1548]",540,1548,242,1493,839,1605,1,1,1,bracket,vision,0,
contacts,Contacts,elder_combo_mid,co_present,"[180, 2141]",180,2141,63,2111,297,2178,1,1,1,bracket,vision,0,
contacts,Highlights,elder_combo_mid,co_present,"[540, 2142]",540,2142,409,2111,671,2178,1,1,1,bracket,vision,0,
contacts,Organize,elder_combo_mid,co_present,"[899, 2143]",899,2143,784,2111,1016,2178,1,1,1,bracket,vision,0,
contacts,All contacts,colorblind_deuteranomaly,co_present,"[241, 253]",241,253,142,226,342,279,1,1,1,bracket,vision,0,
contacts,Your info,colorblind_deuteranomaly,co_present,"[282, 409]",282,409,221,389,346,431,1,1,1,bracket,vision,0,
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[540, 1489]",540,1489,317,1446,763,1530,1,1,1,bracket,vision,0,
contacts,Contacts,colorblind_deuteranomaly,co_present,"[179, 2182]",179,2182,110,2161,248,2203,1,1,1,bracket,vision,0,
contacts,Highlights,colorblind_deuteranomaly,co_present,"[539, 2182]",539,2182,463,2161,616,2203,1,1,1,bracket,vision,0,
contacts,Organize,colorblind_deuteranomaly,co_present,"[899, 2182]",899,2182,831,2161,968,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,baseline,co_present,"[494, 972]",494,972,147,900,933,1044,1,1,1,bracket,vision,0,
dialer,1,baseline,co_present,"[186, 1168]",186,1168,169,1093,203,1197,1,1,1,bracket,vision,0,
dialer,2,baseline,co_present,"[539, 1168]",539,1168,518,1097,561,1201,1,1,1,bracket,vision,0,
dialer,ABC,baseline,co_present,"[539, 1221]",539,1221,505,1201,574,1245,1,1,1,bracket,vision,0,
dialer,3,baseline,co_present,"[891, 1147]",891,1147,870,1097,914,1201,1,1,1,bracket,vision,0,
dialer,DEF,baseline,co_present,"[892, 1221]",892,1221,861,1201,924,1245,1,1,1,bracket,vision,0,
dialer,4,baseline,co_present,"[186, 1359]",186,1359,163,1288,210,1392,1,1,1,bracket,vision,0,
dialer,GHI,baseline,co_present,"[186, 1412]",186,1412,157,1392,216,1436,1,1,1,bracket,vision,0,
dialer,5,baseline,co_present,"[539, 1360]",539,1360,516,1288,562,1392,1,1,1,bracket,vision,0,
dialer,JKL,baseline,co_present,"[539, 1413]",539,1413,510,1392,569,1436,1,1,1,bracket,vision,0,
dialer,6,baseline,co_present,"[891, 1342]",891,1342,869,1288,915,1392,1,1,1,bracket,vision,0,
dialer,MNO,baseline,co_present,"[892, 1414]",892,1414,852,1392,933,1436,1,1,1,bracket,vision,0,
dialer,7,baseline,co_present,"[186, 1552]",186,1552,166,1480,208,1584,1,1,1,bracket,vision,0,
dialer,PQRS,baseline,co_present,"[186, 1577]",186,1577,142,1584,232,1628,1,1,1,bracket,vision,0,
dialer,8,baseline,co_present,"[539, 1554]",539,1554,517,1480,562,1584,1,1,1,bracket,vision,0,
dialer,TUV,baseline,co_present,"[539, 1578]",539,1578,507,1584,573,1628,1,1,1,bracket,vision,0,
dialer,9,baseline,co_present,"[891, 1552]",891,1552,869,1480,915,1584,1,1,1,bracket,vision,0,
dialer,WXYZ,baseline,co_present,"[891, 1601]",891,1601,846,1584,939,1628,1,1,1,bracket,vision,0,
dialer,∗,baseline,co_present,"[186, 1745]",186,1745,168,1668,206,1780,1,1,1,bracket,vision,0,
dialer,0,baseline,co_present,"[539, 1723]",539,1723,512,1672,567,1776,1,1,1,bracket,vision,0,
dialer,+,baseline,co_present,"[539, 1795]",539,1795,529,1776,549,1820,1,1,1,bracket,vision,0,
dialer,#,baseline,co_present,"[892, 1745]",892,1745,865,1672,921,1776,1,1,1,bracket,vision,0,
dialer,Call,baseline,co_present,"[579, 1943]",579,1943,414,1871,666,2018,1,1,1,bracket,vision,0,
dialer,Home,baseline,co_present,"[179, 2183]",179,2183,135,2161,224,2203,1,1,1,bracket,vision,0,
dialer,Keypad,baseline,co_present,"[539, 2181]",539,2181,481,2161,597,2203,1,1,1,bracket,vision,0,
dialer,Voicemail,baseline,co_present,"[899, 2183]",899,2183,826,2161,972,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_text_heavy,co_present,"[503, 958]",503,958,147,886,933,1030,1,1,1,bracket,vision,0,
dialer,1,elder_text_heavy,co_present,"[186, 1156]",186,1156,169,1079,203,1183,1,1,1,bracket,vision,0,
dialer,2,elder_text_heavy,co_present,"[540, 1132]",540,1132,518,1083,561,1187,1,1,1,bracket,vision,0,
dialer,ABC,elder_text_heavy,co_present,"[540, 1209]",540,1209,505,1187,574,1231,1,1,1,bracket,vision,0,
dialer,3,elder_text_heavy,co_present,"[893, 1130]",893,1130,870,1083,914,1187,1,1,1,bracket,vision,0,
dialer,DEF,elder_text_heavy,co_present,"[891, 1209]",891,1209,861,1187,924,1231,1,1,1,bracket,vision,0,
dialer,4,elder_text_heavy,co_present,"[186, 1325]",186,1325,163,1274,210,1378,1,1,1,bracket,vision,0,
dialer,GHI,elder_text_heavy,co_present,"[186, 1399]",186,1399,157,1378,216,1422,1,1,1,bracket,vision,0,
dialer,5,elder_text_heavy,co_present,"[539, 1324]",539,1324,516,1274,562,1378,1,1,1,bracket,vision,0,
dialer,JKL,elder_text_heavy,co_present,"[540, 1400]",540,1400,510,1378,569,1422,1,1,1,bracket,vision,0,
dialer,6,elder_text_heavy,co_present,"[891, 1348]",891,1348,869,1274,915,1378,1,1,1,bracket,vision,0,
dialer,MNO,elder_text_heavy,co_present,"[891, 1399]",891,1399,852,1378,933,1422,1,1,1,bracket,vision,0,
dialer,7,elder_text_heavy,co_present,"[187, 1521]",187,1521,166,1466,208,1570,1,1,1,bracket,vision,0,
dialer,PQRS,elder_text_heavy,co_present,"[187, 1567]",187,1567,142,1570,232,1614,1,1,1,bracket,vision,0,
dialer,8,elder_text_heavy,co_present,"[539, 1517]",539,1517,517,1466,562,1570,1,1,1,bracket,vision,0,
dialer,TUV,elder_text_heavy,co_present,"[540, 1564]",540,1564,507,1570,573,1614,1,1,1,bracket,vision,0,
dialer,9,elder_text_heavy,co_present,"[891, 1518]",891,1518,869,1466,915,1570,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_text_heavy,co_present,"[891, 1566]",891,1566,846,1570,939,1614,1,1,1,bracket,vision,0,
dialer,∗,elder_text_heavy,co_present,"[186, 1729]",186,1729,168,1654,206,1766,1,1,1,bracket,vision,0,
dialer,0,elder_text_heavy,co_present,"[540, 1706]",540,1706,512,1658,567,1762,1,1,1,bracket,vision,0,
dialer,+,elder_text_heavy,co_present,"[540, 1787]",540,1787,529,1762,549,1806,1,1,1,bracket,vision,0,
dialer,#,elder_text_heavy,co_present,"[891, 1728]",891,1728,865,1658,921,1762,1,1,1,bracket,vision,0,
dialer,Call,elder_text_heavy,co_present,"[540, 1930]",540,1930,400,1857,681,2004,1,1,1,bracket,vision,0,
dialer,Home,elder_text_heavy,co_present,"[179, 2174]",179,2174,118,2147,241,2203,1,1,1,bracket,vision,0,
dialer,Keypad,elder_text_heavy,co_present,"[539, 2175]",539,2175,461,2147,618,2203,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_text_heavy,co_present,"[899, 2174]",899,2174,800,2147,1000,2203,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_zoom_heavy,co_present,"[493, 771]",493,771,168,690,912,855,1,1,1,bracket,vision,0,
dialer,1,elder_zoom_heavy,co_present,"[188, 996]",188,996,168,911,207,1029,1,1,1,bracket,vision,0,
dialer,2,elder_zoom_heavy,co_present,"[540, 972]",540,972,514,916,564,1034,1,1,1,bracket,vision,0,
dialer,ABC,elder_zoom_heavy,co_present,"[540, 1060]",540,1060,500,1034,579,1085,1,1,1,bracket,vision,0,
dialer,3,elder_zoom_heavy,co_present,"[891, 971]",891,971,866,916,916,1034,1,1,1,bracket,vision,0,
dialer,DEF,elder_zoom_heavy,co_present,"[891, 1060]",891,1060,855,1034,928,1085,1,1,1,bracket,vision,0,
dialer,4,elder_zoom_heavy,co_present,"[187, 1198]",187,1198,160,1135,214,1253,1,1,1,bracket,vision,0,
dialer,GHI,elder_zoom_heavy,co_present,"[187, 1277]",187,1277,154,1253,221,1304,1,1,1,bracket,vision,0,
dialer,5,elder_zoom_heavy,co_present,"[540, 1200]",540,1200,514,1135,566,1253,1,1,1,bracket,vision,0,
dialer,JKL,elder_zoom_heavy,co_present,"[540, 1249]",540,1249,506,1253,574,1304,1,1,1,bracket,vision,0,
dialer,6,elder_zoom_heavy,co_present,"[890, 1211]",890,1211,865,1135,918,1253,1,1,1,bracket,vision,0,
dialer,MNO,elder_zoom_heavy,co_present,"[891, 1249]",891,1249,845,1253,938,1304,1,1,1,bracket,vision,0,
dialer,7,elder_zoom_heavy,co_present,"[187, 1421]",187,1421,163,1354,211,1472,1,1,1,bracket,vision,0,
dialer,PQRS,elder_zoom_heavy,co_present,"[188, 1496]",188,1496,136,1472,239,1523,1,1,1,bracket,vision,0,
dialer,8,elder_zoom_heavy,co_present,"[540, 1414]",540,1414,514,1354,565,1472,1,1,1,bracket,vision,0,
dialer,TUV,elder_zoom_heavy,co_present,"[539, 1495]",539,1495,502,1472,577,1523,1,1,1,bracket,vision,0,
dialer,9,elder_zoom_heavy,co_present,"[893, 1416]",893,1416,865,1354,918,1472,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_zoom_heavy,co_present,"[892, 1496]",892,1496,839,1472,945,1523,1,1,1,bracket,vision,0,
dialer,∗,elder_zoom_heavy,co_present,"[187, 1653]",187,1653,166,1568,209,1696,1,1,1,bracket,vision,0,
dialer,0,elder_zoom_heavy,co_present,"[539, 1631]",539,1631,508,1573,571,1691,1,1,1,bracket,vision,0,
dialer,+,elder_zoom_heavy,co_present,"[539, 1718]",539,1718,528,1691,551,1742,1,1,1,bracket,vision,0,
dialer,#,elder_zoom_heavy,co_present,"[892, 1655]",892,1655,860,1573,924,1691,1,1,1,bracket,vision,0,
dialer,Call,elder_zoom_heavy,co_present,"[588, 1884]",588,1884,396,1800,684,1968,1,1,1,bracket,vision,0,
dialer,Home,elder_zoom_heavy,co_present,"[179, 2154]",179,2154,129,2130,230,2178,1,1,1,bracket,vision,0,
dialer,Keypad,elder_zoom_heavy,co_present,"[540, 2154]",540,2154,475,2130,605,2178,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_zoom_heavy,co_present,"[899, 2154]",899,2154,817,2130,982,2178,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_combo_max,co_present,"[471, 613]",471,613,182,518,898,697,1,1,1,bracket,vision,0,
dialer,1,elder_combo_max,co_present,"[189, 850]",189,850,167,758,209,885,1,1,1,bracket,vision,0,
dialer,2,elder_combo_max,co_present,"[540, 850]",540,850,513,764,566,891,1,1,1,bracket,vision,0,
dialer,ABC,elder_combo_max,co_present,"[540, 916]",540,916,497,891,582,945,1,1,1,bracket,vision,0,
dialer,3,elder_combo_max,co_present,"[890, 851]",890,851,863,764,917,891,1,1,1,bracket,vision,0,
dialer,DEF,elder_combo_max,co_present,"[891, 916]",891,916,851,891,930,945,1,1,1,bracket,vision,0,
dialer,4,elder_combo_max,co_present,"[188, 1069]",188,1069,159,1001,217,1128,1,1,1,bracket,vision,0,
dialer,GHI,elder_combo_max,co_present,"[188, 1153]",188,1153,152,1128,225,1182,1,1,1,bracket,vision,0,
dialer,5,elder_combo_max,co_present,"[540, 1088]",540,1088,511,1001,567,1128,1,1,1,bracket,vision,0,
dialer,JKL,elder_combo_max,co_present,"[540, 1155]",540,1155,503,1128,575,1182,1,1,1,bracket,vision,0,
dialer,6,elder_combo_max,co_present,"[890, 1085]",890,1085,862,1001,919,1128,1,1,1,bracket,vision,0,
dialer,MNO,elder_combo_max,co_present,"[891, 1155]",891,1155,841,1128,940,1182,1,1,1,bracket,vision,0,
dialer,7,elder_combo_max,co_present,"[188, 1300]",188,1300,162,1238,214,1365,1,1,1,bracket,vision,0,
dialer,PQRS,elder_combo_max,co_present,"[189, 1391]",189,1391,133,1365,244,1419,1,1,1,bracket,vision,0,
dialer,8,elder_combo_max,co_present,"[539, 1303]",539,1303,511,1238,566,1365,1,1,1,bracket,vision,0,
dialer,TUV,elder_combo_max,co_present,"[540, 1388]",540,1388,499,1365,579,1419,1,1,1,bracket,vision,0,
dialer,9,elder_combo_max,co_present,"[890, 1319]",890,1319,862,1238,919,1365,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_combo_max,co_present,"[890, 1386]",890,1386,834,1365,947,1419,1,1,1,bracket,vision,0,
dialer,∗,elder_combo_max,co_present,"[189, 1552]",189,1552,165,1470,212,1608,1,1,1,bracket,vision,0,
dialer,0,elder_combo_max,co_present,"[540, 1541]",540,1541,506,1475,573,1602,1,1,1,bracket,vision,0,
dialer,+,elder_combo_max,co_present,"[539, 1631]",539,1631,527,1602,552,1656,1,1,1,bracket,vision,0,
dialer,#,elder_combo_max,co_present,"[890, 1547]",890,1547,856,1475,925,1602,1,1,1,bracket,vision,0,
dialer,Call,elder_combo_max,co_present,"[540, 1811]",540,1811,360,1721,720,1903,1,1,1,bracket,vision,0,
dialer,Home,elder_combo_max,co_present,"[180, 2119]",180,2119,93,2079,266,2157,1,1,1,bracket,vision,0,
dialer,Keypad,elder_combo_max,co_present,"[540, 2115]",540,2115,429,2079,651,2157,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_combo_max,co_present,"[898, 2117]",898,2117,757,2079,1042,2157,1,1,1,bracket,vision,0,
dialer,Phone Number,elder_combo_mid,co_present,"[476, 754]",476,754,168,671,912,836,1,1,1,bracket,vision,0,
dialer,1,elder_combo_mid,co_present,"[188, 977]",188,977,168,892,207,1010,1,1,1,bracket,vision,0,
dialer,2,elder_combo_mid,co_present,"[540, 977]",540,977,514,897,564,1015,1,1,1,bracket,vision,0,
dialer,ABC,elder_combo_mid,co_present,"[540, 1040]",540,1040,500,1015,579,1066,1,1,1,bracket,vision,0,
dialer,3,elder_combo_mid,co_present,"[891, 977]",891,977,866,897,916,1015,1,1,1,bracket,vision,0,
dialer,DEF,elder_combo_mid,co_present,"[891, 1039]",891,1039,855,1015,928,1066,1,1,1,bracket,vision,0,
dialer,4,elder_combo_mid,co_present,"[186, 1173]",186,1173,160,1116,214,1234,1,1,1,bracket,vision,0,
dialer,GHI,elder_combo_mid,co_present,"[187, 1230]",187,1230,154,1234,221,1285,1,1,1,bracket,vision,0,
dialer,5,elder_combo_mid,co_present,"[539, 1180]",539,1180,514,1116,566,1234,1,1,1,bracket,vision,0,
dialer,JKL,elder_combo_mid,co_present,"[540, 1231]",540,1231,506,1234,574,1285,1,1,1,bracket,vision,0,
dialer,6,elder_combo_mid,co_present,"[891, 1197]",891,1197,865,1116,918,1234,1,1,1,bracket,vision,0,
dialer,MNO,elder_combo_mid,co_present,"[891, 1259]",891,1259,845,1234,938,1285,1,1,1,bracket,vision,0,
dialer,7,elder_combo_mid,co_present,"[187, 1415]",187,1415,163,1335,211,1453,1,1,1,bracket,vision,0,
dialer,PQRS,elder_combo_mid,co_present,"[187, 1474]",187,1474,136,1453,239,1504,1,1,1,bracket,vision,0,
dialer,8,elder_combo_mid,co_present,"[540, 1412]",540,1412,514,1335,565,1453,1,1,1,bracket,vision,0,
dialer,TUV,elder_combo_mid,co_present,"[540, 1473]",540,1473,502,1453,577,1504,1,1,1,bracket,vision,0,
dialer,9,elder_combo_mid,co_present,"[891, 1416]",891,1416,865,1335,918,1453,1,1,1,bracket,vision,0,
dialer,WXYZ,elder_combo_mid,co_present,"[892, 1471]",892,1471,839,1453,945,1504,1,1,1,bracket,vision,0,
dialer,∗,elder_combo_mid,co_present,"[187, 1633]",187,1633,166,1549,209,1677,1,1,1,bracket,vision,0,
dialer,0,elder_combo_mid,co_present,"[540, 1613]",540,1613,508,1554,571,1672,1,1,1,bracket,vision,0,
dialer,+,elder_combo_mid,co_present,"[539, 1691]",539,1691,528,1672,551,1723,1,1,1,bracket,vision,0,
dialer,#,elder_combo_mid,co_present,"[892, 1633]",892,1633,860,1554,924,1672,1,1,1,bracket,vision,0,
dialer,Call,elder_combo_mid,co_present,"[588, 1863]",588,1863,377,1781,704,1949,1,1,1,bracket,vision,0,
dialer,Home,elder_combo_mid,co_present,"[178, 2142]",178,2142,104,2111,255,2178,1,1,1,bracket,vision,0,
dialer,Keypad,elder_combo_mid,co_present,"[539, 2141]",539,2141,443,2111,637,2178,1,1,1,bracket,vision,0,
dialer,Voicemail,elder_combo_mid,co_present,"[899, 2132]",899,2132,776,2111,1024,2178,1,1,1,bracket,vision,0,
dialer,Phone Number,colorblind_deuteranomaly,co_present,"[490, 972]",490,972,147,900,933,1044,1,1,1,bracket,vision,0,
dialer,1,colorblind_deuteranomaly,co_present,"[186, 1167]",186,1167,169,1093,203,1197,1,1,1,bracket,vision,0,
dialer,2,colorblind_deuteranomaly,co_present,"[540, 1148]",540,1148,518,1097,561,1201,1,1,1,bracket,vision,0,
dialer,ABC,colorblind_deuteranomaly,co_present,"[539, 1221]",539,1221,505,1201,574,1245,1,1,1,bracket,vision,0,
dialer,3,colorblind_deuteranomaly,co_present,"[892, 1168]",892,1168,870,1097,914,1201,1,1,1,bracket,vision,0,
dialer,DEF,colorblind_deuteranomaly,co_present,"[891, 1222]",891,1222,861,1201,924,1245,1,1,1,bracket,vision,0,
dialer,4,colorblind_deuteranomaly,co_present,"[186, 1360]",186,1360,163,1288,210,1392,1,1,1,bracket,vision,0,
dialer,GHI,colorblind_deuteranomaly,co_present,"[187, 1412]",187,1412,157,1392,216,1436,1,1,1,bracket,vision,0,
dialer,5,colorblind_deuteranomaly,co_present,"[539, 1359]",539,1359,516,1288,562,1392,1,1,1,bracket,vision,0,
dialer,JKL,colorblind_deuteranomaly,co_present,"[539, 1412]",539,1412,510,1392,569,1436,1,1,1,bracket,vision,0,
dialer,6,colorblind_deuteranomaly,co_present,"[891, 1359]",891,1359,869,1288,915,1392,1,1,1,bracket,vision,0,
dialer,MNO,colorblind_deuteranomaly,co_present,"[892, 1414]",892,1414,852,1392,933,1436,1,1,1,bracket,vision,0,
dialer,7,colorblind_deuteranomaly,co_present,"[186, 1530]",186,1530,166,1480,208,1584,1,1,1,bracket,vision,0,
dialer,PQRS,colorblind_deuteranomaly,co_present,"[187, 1605]",187,1605,142,1584,232,1628,1,1,1,bracket,vision,0,
dialer,8,colorblind_deuteranomaly,co_present,"[539, 1552]",539,1552,517,1480,562,1584,1,1,1,bracket,vision,0,
dialer,TUV,colorblind_deuteranomaly,co_present,"[539, 1604]",539,1604,507,1584,573,1628,1,1,1,bracket,vision,0,
