screen,target_text,profile,status,raw_response,x_pred,y_pred,x_min,y_min,x_max,y_max,score,trials,trial_scores,parse_method,prompt_mode,tree_rows_sent,coord_space
contacts,All contacts,elder_text_heavy,co_present,"[288.4, 253.0]",288,253,142,214,436,291,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_text_heavy,co_present,"[308.9, 417.2]",308,417,221,389,400,448,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_text_heavy,co_present,"[540.0, 1495.6]",540,1495,289,1453,792,1549,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_text_heavy,co_present,"[179.3, 2168.0]",179,2168,84,2147,275,2203,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_text_heavy,co_present,"[540.0, 2168.0]",540,2168,434,2147,646,2203,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_text_heavy,co_present,"[898.6, 2170.2]",898,2170,805,2147,994,2203,1,1,1,bracket,vision,0,normalized
contacts,All contacts,elder_zoom_heavy,co_present,"[278.6, 283.3]",278,283,162,258,394,318,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_zoom_heavy,co_present,"[324.0, 463.4]",324,463,252,444,396,492,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_zoom_heavy,co_present,"[540.0, 1528.4]",540,1528,284,1482,796,1578,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_zoom_heavy,co_present,"[179.3, 2154.3]",179,2154,101,2130,258,2178,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_zoom_heavy,co_present,"[537.8, 2147.7]",537,2147,452,2130,627,2178,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_zoom_heavy,co_present,"[898.6, 2147.7]",898,2147,822,2130,977,2178,1,1,1,bracket,vision,0,normalized
contacts,All contacts,elder_combo_max,co_present,"[380.2, 309.1]",380,309,176,260,584,366,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_combo_max,co_present,"[397.4, 522.5]",397,522,273,483,523,567,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_combo_max,co_present,"[540.0, 1574.0]",540,1574,199,1516,881,1645,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_combo_max,co_present,"[179.3, 2059.4]",179,2059,46,2079,314,2157,0,1,0,bracket,vision,0,normalized
contacts,Highlights,elder_combo_max,co_present,"[540.0, 2109.5]",540,2109,390,2079,690,2157,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_combo_max,co_present,"[899.6, 2113.9]",899,2113,766,2079,1033,2157,1,1,1,bracket,vision,0,normalized
contacts,All contacts,elder_combo_mid,co_present,"[344.5, 287.7]",344,287,162,241,527,336,1,1,1,bracket,vision,0,normalized
contacts,Your info,elder_combo_mid,co_present,"[359.6, 480.9]",359,480,252,444,470,516,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,elder_combo_mid,co_present,"[538.9, 1546.0]",538,1546,242,1493,839,1605,1,1,1,bracket,vision,0,normalized
contacts,Contacts,elder_combo_mid,co_present,"[179.3, 2145.5]",179,2145,63,2111,297,2178,1,1,1,bracket,vision,0,normalized
contacts,Highlights,elder_combo_mid,co_present,"[538.9, 2141.1]",538,2141,409,2111,671,2178,1,1,1,bracket,vision,0,normalized
contacts,Organize,elder_combo_mid,co_present,"[899.6, 2141.1]",899,2141,784,2111,1016,2178,1,1,1,bracket,vision,0,normalized
contacts,All contacts,colorblind_deuteranomaly,co_present,"[241.9, 253.0]",241,253,142,226,342,279,1,1,1,bracket,vision,0,normalized
contacts,Your info,colorblind_deuteranomaly,co_present,"[283.0, 406.1]",283,406,221,389,346,431,1,1,1,bracket,vision,0,normalized
contacts,No contacts yet,colorblind_deuteranomaly,co_present,"[540.0, 1491.2]",540,1491,317,1446,763,1530,1,1,1,bracket,vision,0,normalized
contacts,Contacts,colorblind_deuteranomaly,co_present,"[179.3, 2179.1]",179,2179,110,2161,248,2203,1,1,1,bracket,vision,0,normalized
contacts,Highlights,colorblind_deuteranomaly,co_present,"[538.9, 2176.8]",538,2176,463,2161,616,2203,1,1,1,bracket,vision,0,normalized
contacts,Organize,colorblind_deuteranomaly,co_present,"[899.6, 2176.8]",899,2176,831,2161,968,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,baseline,co_present,"[540.0, 450.5]",540,450,147,900,933,1044,0,1,0,bracket,vision,0,normalized
dialer,1,baseline,co_present,"[186.8, 1156.1]",186,1156,169,1093,203,1197,1,1,1,bracket,vision,0,normalized
dialer,2,baseline,co_present,"[538.9, 1138.3]",538,1138,518,1097,561,1201,1,1,1,bracket,vision,0,normalized
dialer,ABC,baseline,co_present,"[538.9, 1218.2]",538,1218,505,1201,574,1245,1,1,1,bracket,vision,0,normalized
dialer,3,baseline,co_present,"[892.1, 1138.3]",892,1138,870,1097,914,1201,1,1,1,bracket,vision,0,normalized
dialer,DEF,baseline,co_present,"[893.2, 1218.2]",893,1218,861,1201,924,1245,1,1,1,bracket,vision,0,normalized
dialer,4,baseline,co_present,"[186.8, 1338.1]",186,1338,163,1288,210,1392,1,1,1,bracket,vision,0,normalized
dialer,GHI,baseline,co_present,"[186.8, 1415.7]",186,1415,157,1392,216,1436,1,1,1,bracket,vision,0,normalized
dialer,5,baseline,co_present,"[540.0, 1338.1]",540,1338,516,1288,562,1392,1,1,1,bracket,vision,0,normalized
dialer,JKL,baseline,co_present,"[540.0, 1415.7]",540,1415,510,1392,569,1436,1,1,1,bracket,vision,0,normalized
dialer,6,baseline,co_present,"[892.1, 1338.1]",892,1338,869,1288,915,1392,1,1,1,bracket,vision,0,normalized
dialer,MNO,baseline,co_present,"[892.1, 1415.7]",892,1415,852,1392,933,1436,1,1,1,bracket,vision,0,normalized
dialer,7,baseline,co_present,"[186.8, 1522.2]",186,1522,166,1480,208,1584,1,1,1,bracket,vision,0,normalized
dialer,PQRS,baseline,co_present,"```json {""box_2d"": [712, 126, 734, 219], ""text_content"": ""PQRS""} ```",712,126,142,1584,232,1628,0,1,0,loose,vision,0,unverified
dialer,8,baseline,co_present,"[540.0, 1522.2]",540,1522,517,1480,562,1584,1,1,1,bracket,vision,0,normalized
dialer,TUV,baseline,co_present,"[540.0, 1597.7]",540,1597,507,1584,573,1628,1,1,1,bracket,vision,0,normalized
dialer,9,baseline,co_present,"[892.1, 1522.2]",892,1522,869,1480,915,1584,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,baseline,co_present,"[892.1, 1602.1]",892,1602,846,1584,939,1628,1,1,1,bracket,vision,0,normalized
dialer,∗,baseline,co_present,"[186.8, 1744.1]",186,1744,168,1668,206,1780,1,1,1,bracket,vision,0,normalized
dialer,0,baseline,co_present,"[538.9, 1721.9]",538,1721,512,1672,567,1776,1,1,1,bracket,vision,0,normalized
dialer,+,baseline,co_present,"[540.0, 1797.4]",540,1797,529,1776,549,1820,1,1,1,bracket,vision,0,normalized
dialer,#,baseline,co_present,"[892.1, 1744.1]",892,1744,865,1672,921,1776,1,1,1,bracket,vision,0,normalized
dialer,Call,baseline,co_present,"[582.1, 1939.4]",582,1939,414,1871,666,2018,1,1,1,bracket,vision,0,normalized
dialer,Home,baseline,co_present,"[179.3, 2176.8]",179,2176,135,2161,224,2203,1,1,1,bracket,vision,0,normalized
dialer,Keypad,baseline,co_present,"[538.9, 2176.8]",538,2176,481,2161,597,2203,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,baseline,co_present,"[899.6, 2176.8]",899,2176,826,2161,972,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_text_heavy,co_present,"I'm sorry, I cannot find the element 'Phone Number' on the screen.",-1,-1,147,886,933,1030,0,1,0,failed,vision,0,unverified
dialer,1,elder_text_heavy,co_present,"[186.8, 1156.1]",186,1156,169,1079,203,1183,1,1,1,bracket,vision,0,normalized
dialer,2,elder_text_heavy,co_present,"[540.0, 1127.3]",540,1127,518,1083,561,1187,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_text_heavy,co_present,"[540.0, 1209.4]",540,1209,505,1187,574,1231,1,1,1,bracket,vision,0,normalized
dialer,3,elder_text_heavy,co_present,"[892.1, 1127.3]",892,1127,870,1083,914,1187,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_text_heavy,co_present,"[892.1, 1202.7]",892,1202,861,1187,924,1231,1,1,1,bracket,vision,0,normalized
dialer,4,elder_text_heavy,co_present,"[186.8, 1324.7]",186,1324,163,1274,210,1378,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_text_heavy,co_present,"[185.8, 1398.0]",185,1398,157,1378,216,1422,1,1,1,bracket,vision,0,normalized
dialer,5,elder_text_heavy,co_present,"[540.0, 1324.7]",540,1324,516,1274,562,1378,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_text_heavy,co_present,"[540.0, 1395.8]",540,1395,510,1378,569,1422,1,1,1,bracket,vision,0,normalized
dialer,6,elder_text_heavy,co_present,"[892.1, 1324.7]",892,1324,869,1274,915,1378,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_text_heavy,co_present,"[892.1, 1395.8]",892,1395,852,1378,933,1422,1,1,1,bracket,vision,0,normalized
dialer,7,elder_text_heavy,co_present,"[186.8, 1506.7]",186,1506,166,1466,208,1570,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_text_heavy,co_present,"[186.8, 1586.6]",186,1586,142,1570,232,1614,1,1,1,bracket,vision,0,normalized
dialer,8,elder_text_heavy,co_present,"[540.0, 1508.9]",540,1508,517,1466,562,1570,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_text_heavy,co_present,"[540.0, 1586.6]",540,1586,507,1570,573,1614,1,1,1,bracket,vision,0,normalized
dialer,9,elder_text_heavy,co_present,"[892.1, 1508.9]",892,1508,869,1466,915,1570,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_text_heavy,co_present,"[891.0, 1586.6]",891,1586,846,1570,939,1614,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_text_heavy,co_present,"[186.8, 1715.3]",186,1715,168,1654,206,1766,1,1,1,bracket,vision,0,normalized
dialer,0,elder_text_heavy,co_present,"[538.9, 1697.5]",538,1697,512,1658,567,1762,1,1,1,bracket,vision,0,normalized
dialer,+,elder_text_heavy,co_present,"[538.9, 1784.1]",538,1784,529,1762,549,1806,1,1,1,bracket,vision,0,normalized
dialer,#,elder_text_heavy,co_present,"[892.1, 1706.4]",892,1706,865,1658,921,1762,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_text_heavy,co_present,"[582.1, 1930.5]",582,1930,400,1857,681,2004,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_text_heavy,co_present,"[179.3, 2172.4]",179,2172,118,2147,241,2203,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_text_heavy,co_present,"[540.0, 2170.2]",540,2170,461,2147,618,2203,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_text_heavy,co_present,"[899.6, 2176.8]",899,2176,800,2147,1000,2203,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_zoom_heavy,co_present,"[403.9, 553.4]",403,553,168,690,912,855,0,1,0,bracket,vision,0,normalized
dialer,1,elder_zoom_heavy,co_present,"[187.9, 1001.4]",187,1001,168,911,207,1029,1,1,1,bracket,vision,0,normalized
dialer,2,elder_zoom_heavy,co_present,"[538.9, 975.0]",538,975,514,916,564,1034,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_zoom_heavy,co_present,"[540.0, 1054.1]",540,1054,500,1034,579,1085,1,1,1,bracket,vision,0,normalized
dialer,3,elder_zoom_heavy,co_present,"[892.1, 975.0]",892,975,866,916,916,1034,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_zoom_heavy,co_present,"[891.0, 1054.1]",891,1054,855,1034,928,1085,1,1,1,bracket,vision,0,normalized
dialer,4,elder_zoom_heavy,co_present,"[187.9, 1196.8]",187,1196,160,1135,214,1253,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_zoom_heavy,co_present,"[186.8, 1273.7]",186,1273,154,1253,221,1304,1,1,1,bracket,vision,0,normalized
dialer,5,elder_zoom_heavy,co_present,"[540.0, 1196.8]",540,1196,514,1135,566,1253,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_zoom_heavy,co_present,"[540.0, 1275.9]",540,1275,506,1253,574,1304,1,1,1,bracket,vision,0,normalized
dialer,6,elder_zoom_heavy,co_present,"[892.1, 1218.8]",892,1218,865,1135,918,1253,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_zoom_heavy,co_present,"[892.1, 1273.7]",892,1273,845,1253,938,1304,1,1,1,bracket,vision,0,normalized
dialer,7,elder_zoom_heavy,co_present,"[187.9, 1401.0]",187,1401,163,1354,211,1472,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_zoom_heavy,co_present,"[187.9, 1495.5]",187,1495,136,1472,239,1523,1,1,1,bracket,vision,0,normalized
dialer,8,elder_zoom_heavy,co_present,"[540.0, 1409.8]",540,1409,514,1354,565,1472,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_zoom_heavy,co_present,"[540.0, 1493.3]",540,1493,502,1472,577,1523,1,1,1,bracket,vision,0,normalized
dialer,9,elder_zoom_heavy,co_present,"[891.0, 1401.0]",891,1401,865,1354,918,1472,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_zoom_heavy,co_present,"[892.1, 1493.3]",892,1493,839,1472,945,1523,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_zoom_heavy,co_present,"[186.8, 1658.0]",186,1658,166,1568,209,1696,1,1,1,bracket,vision,0,normalized
dialer,0,elder_zoom_heavy,co_present,"[540.0, 1638.2]",540,1638,508,1573,571,1691,1,1,1,bracket,vision,0,normalized
dialer,+,elder_zoom_heavy,co_present,"[538.9, 1715.1]",538,1715,528,1691,551,1742,1,1,1,bracket,vision,0,normalized
dialer,#,elder_zoom_heavy,co_present,"[892.1, 1629.4]",892,1629,860,1573,924,1691,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_zoom_heavy,co_present,"[587.5, 1879.8]",587,1879,396,1800,684,1968,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_zoom_heavy,co_present,"[179.3, 2154.3]",179,2154,129,2130,230,2178,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_zoom_heavy,co_present,"[540.0, 2147.7]",540,2147,475,2130,605,2178,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_zoom_heavy,co_present,"[898.6, 2154.3]",898,2154,817,2130,982,2178,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_combo_max,co_present,"[540.0, 611.7]",540,611,182,518,898,697,1,1,1,bracket,vision,0,normalized
dialer,1,elder_combo_max,co_present,"[187.9, 829.4]",187,829,167,758,209,885,1,1,1,bracket,vision,0,normalized
dialer,2,elder_combo_max,co_present,"[538.9, 825.1]",538,825,513,764,566,891,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_combo_max,co_present,"[540.0, 914.3]",540,914,497,891,582,945,1,1,1,bracket,vision,0,normalized
dialer,3,elder_combo_max,co_present,"[889.9, 829.4]",889,829,863,764,917,891,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_combo_max,co_present,"[891.0, 914.3]",891,914,851,891,930,945,1,1,1,bracket,vision,0,normalized
dialer,4,elder_combo_max,co_present,"[189.0, 1060.2]",189,1060,159,1001,217,1128,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_combo_max,co_present,"[189.0, 1149.5]",189,1149,152,1128,225,1182,1,1,1,bracket,vision,0,normalized
dialer,5,elder_combo_max,co_present,"[538.9, 1058.0]",538,1058,511,1001,567,1128,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_combo_max,co_present,"[538.9, 1151.6]",538,1151,503,1128,575,1182,1,1,1,bracket,vision,0,normalized
dialer,6,elder_combo_max,co_present,"[889.9, 1064.6]",889,1064,862,1001,919,1128,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_combo_max,co_present,"[889.9, 1151.6]",889,1151,841,1128,940,1182,1,1,1,bracket,vision,0,normalized
dialer,7,elder_combo_max,co_present,"[189.0, 1299.7]",189,1299,162,1238,214,1365,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_combo_max,co_present,"[187.9, 1388.9]",187,1388,133,1365,244,1419,1,1,1,bracket,vision,0,normalized
dialer,8,elder_combo_max,co_present,"[538.9, 1299.7]",538,1299,511,1238,566,1365,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_combo_max,co_present,"[538.9, 1388.9]",538,1388,499,1365,579,1419,1,1,1,bracket,vision,0,normalized
dialer,9,elder_combo_max,co_present,"[643.7, 1793.8]",643,1793,862,1238,919,1365,0,1,0,bracket,vision,0,normalized
dialer,WXYZ,elder_combo_max,co_present,"[891.0, 1388.9]",891,1388,834,1365,947,1419,1,1,1,bracket,vision,0,normalized
dialer,∗,elder_combo_max,co_present,"[189.0, 1565.3]",189,1565,165,1470,212,1608,1,1,1,bracket,vision,0,normalized
dialer,0,elder_combo_max,co_present,"[538.9, 1537.0]",538,1537,506,1475,573,1602,1,1,1,bracket,vision,0,normalized
dialer,+,elder_combo_max,co_present,"[538.9, 1630.6]",538,1630,527,1602,552,1656,1,1,1,bracket,vision,0,normalized
dialer,#,elder_combo_max,co_present,"[889.9, 1567.4]",889,1567,856,1475,925,1602,1,1,1,bracket,vision,0,normalized
dialer,Call,elder_combo_max,co_present,"[591.8, 1809.1]",591,1809,360,1721,720,1903,1,1,1,bracket,vision,0,normalized
dialer,Home,elder_combo_max,co_present,"[179.3, 2113.9]",179,2113,93,2079,266,2157,1,1,1,bracket,vision,0,normalized
dialer,Keypad,elder_combo_max,co_present,"[540.0, 2113.9]",540,2113,429,2079,651,2157,1,1,1,bracket,vision,0,normalized
dialer,Voicemail,elder_combo_max,co_present,"[899.6, 2113.9]",899,2113,757,2079,1042,2157,1,1,1,bracket,vision,0,normalized
dialer,Phone Number,elder_combo_mid,co_present,"I am sorry, but I cannot locate the element 'Phone Number' in this image.",-1,-1,168,671,912,836,0,1,0,failed,vision,0,unverified
dialer,1,elder_combo_mid,co_present,"[186.8, 946.5]",186,946,168,892,207,1010,1,1,1,bracket,vision,0,normalized
dialer,2,elder_combo_mid,co_present,"[540.0, 953.1]",540,953,514,897,564,1015,1,1,1,bracket,vision,0,normalized
dialer,ABC,elder_combo_mid,co_present,"[538.9, 1038.7]",538,1038,500,1015,579,1066,1,1,1,bracket,vision,0,normalized
dialer,3,elder_combo_mid,co_present,"[892.1, 957.5]",892,957,866,897,916,1015,1,1,1,bracket,vision,0,normalized
dialer,DEF,elder_combo_mid,co_present,"[891.0, 1038.7]",891,1038,855,1015,928,1066,1,1,1,bracket,vision,0,normalized
dialer,4,elder_combo_mid,co_present,"[186.8, 1168.3]",186,1168,160,1116,214,1234,1,1,1,bracket,vision,0,normalized
dialer,GHI,elder_combo_mid,co_present,"[186.8, 1260.5]",186,1260,154,1234,221,1285,1,1,1,bracket,vision,0,normalized
dialer,5,elder_combo_mid,co_present,"[538.9, 1168.3]",538,1168,514,1116,566,1234,1,1,1,bracket,vision,0,normalized
dialer,JKL,elder_combo_mid,co_present,"[540.0, 1260.5]",540,1260,506,1234,574,1285,1,1,1,bracket,vision,0,normalized
dialer,6,elder_combo_mid,co_present,"[891.0, 1168.3]",891,1168,865,1116,918,1234,1,1,1,bracket,vision,0,normalized
dialer,MNO,elder_combo_mid,co_present,"[891.0, 1260.5]",891,1260,845,1234,938,1285,1,1,1,bracket,vision,0,normalized
dialer,7,elder_combo_mid,co_present,"[186.8, 1383.5]",186,1383,163,1335,211,1453,1,1,1,bracket,vision,0,normalized
dialer,PQRS,elder_combo_mid,co_present,"[187.9, 1473.5]",187,1473,136,1453,239,1504,1,1,1,bracket,vision,0,normalized
dialer,8,elder_combo_mid,co_present,"[540.0, 1383.5]",540,1383,514,1335,565,1453,1,1,1,bracket,vision,0,normalized
dialer,TUV,elder_combo_mid,co_present,"[540.0, 1475.7]",540,1475,502,1453,577,1504,1,1,1,bracket,vision,0,normalized
dialer,9,elder_combo_mid,co_present,"[892.1, 1381.3]",892,1381,865,1335,918,1453,1,1,1,bracket,vision,0,normalized
dialer,WXYZ,elder_combo_mid,co_present,"[891.0, 1473.5]",891,1473,839,1453,945,1504,1,1,1,bracket,vision,0,normalized
